txn_id,timestamp,user_id,target_user_id,amount,ip,device_id,card_hash,ip_velocity,device_age_hours,geo_mismatch,session_duration,hour_of_day,is_new_account,is_new_payee,agentic_behavior_score,amount_zscore,label
txn_8e2eb8a0cfaf,1700271570.7478065,u_235,u_782,8461.176662005077,ip_53.214.108.100,dev_dd503eeb,card_10692589,0,32.526200402842626,0,283.3711301705833,1,1,0,0.1,1.7928066269425784,0
txn_ba97b0e3e357,1700271668.9763486,u_151,u_154,622.782467611784,ip_33.11.79.94,dev_60489019,card_09fdc727,0,54.23486658785078,0,176.3029941510454,1,1,0,0.1,0.0,0
txn_4a2a2ec31607,1700271918.2448885,u_4297,u_2801,570.114156433144,ip_227.168.210.49,dev_9ca7c6dd,card_b7c6a1fc,0,0.0,0,547.6843823633229,1,1,1,0.1,0.0,0
txn_0ca5716ada82,1700272043.969205,u_10,u_1496,216.1574725990963,ip_207.41.179.109,dev_d35d242a,card_2b1c4398,0,68.13608245770136,0,165.4815396410978,1,1,1,0.1,-1.5828023169766423,0
txn_25c3533f3d8f,1700272368.4565418,u_91,u_455,3529.2481216698043,ip_16.104.187.87,dev_82f43ac0,card_5cdd3d4c,0,0.0,0,506.52721695874453,1,1,1,0.1,0.0,0
txn_5f1887a7eafc,1700272906.898272,u_2759,u_1148,39216.7946972569,ip_117.105.114.21,dev_d35b8d9a,card_fa0d5f16,0,0.0,1,549.0288108030901,2,1,0,0.1,0.0,0
txn_93178006234f,1700273109.897504,u_4843,u_70,8744.432820218235,ip_21.75.57.9,dev_6eb6af60,card_dfe258dd,0,0.0,0,387.6794380735853,2,1,0,0.1,0.0,0
txn_434b354f31de,1700273111.1227527,u_122,u_4554,1056.1169879991257,ip_62.68.102.34,dev_07cb9799,card_227cd46f,0,0.0,0,77.3521017385589,2,1,0,0.1,0.0,0
txn_a0b62a730655,1700273193.5649853,u_457,u_4008,2138.9274824650543,ip_175.215.36.161,dev_16387b69,card_e0f577eb,0,18.558493974606197,0,480.8913458852179,2,1,1,0.1,0.0,0
txn_9a0a3893fd1c,1700273220.2350817,u_1081,u_1009,1569.4401566568731,ip_81.5.247.54,dev_932d1da7,card_ed13f46c,0,0.0,0,49.29214109354649,2,1,0,0.1,0.0,0
txn_b3846f1c8381,1700273587.8126109,u_31,u_1959,846.833979411737,ip_143.57.176.84,dev_45257cf1,card_c2704a61,0,51.368877834412785,0,103.17103357098989,2,1,1,0.1,-1.135781325472621,0
txn_ec1d47e6f920,1700273787.7039511,u_4275,u_4463,1953.9053444434005,ip_135.79.180.163,dev_77b244c0,card_75f5512d,0,0.0,0,327.40836362924506,2,1,1,0.1,0.0,0
txn_18caace1772b,1700273932.3516471,u_189,u_1318,364.6065405975985,ip_77.130.80.171,dev_e232761b,card_5a76ed1f,0,0.0,0,404.28466598980077,2,1,1,0.1,0.0,0
txn_45aadda0587a,1700274352.5186782,u_2597,u_0,1542.9792847620843,ip_209.153.198.210,dev_495c967c,card_a6394f97,0,0.0,1,293.4217146580551,2,1,0,0.1,0.0,0
txn_18d665f783a8,1700274406.5218043,u_389,u_3274,7219.435531471358,ip_131.181.70.107,dev_b5d709ee,card_a66984bd,0,0.0,0,471.9358061428926,2,1,0,0.1,0.0,0
txn_de4c70f9b3af,1700274590.5578423,u_1247,u_25,2192.6405852037324,ip_8.209.149.149,dev_0e1e57b2,card_302fddbb,0,0.0,0,263.3111049481981,2,1,0,0.1,0.0,0
txn_32b7f8650035,1700274596.0506551,u_558,u_467,717.4065292818451,ip_158.173.165.143,dev_5c97f23d,card_ba180b47,0,0.0,0,29.940556374183373,2,1,1,0.1,0.0,0
txn_f1c1854f99d4,1700274628.3601832,u_2879,u_311,1801.951534817971,ip_191.195.58.83,dev_770ae04c,card_670bc661,0,0.0,0,541.1117453927816,2,1,0,0.1,0.0,0
txn_060ae8f52d20,1700274719.8046956,u_4231,u_158,10985.682463972636,ip_3.26.111.126,dev_a1571193,card_342a3cb8,0,0.0,0,401.3653880328072,2,1,0,0.1,0.0,0
txn_7da5bfc83d39,1700274898.7295299,u_1071,u_94,2395.5026138905378,ip_44.22.128.217,dev_eaf655d3,card_afea072c,0,0.0,0,36.986176346910966,2,1,1,0.1,0.0,0
txn_c8eef682d825,1700274948.3710566,u_30,u_205,8337.080936004859,ip_254.237.164.177,dev_ff7c6973,card_c1e34d07,0,14.892218173676067,0,423.87299793638016,2,1,1,0.1,0.0,0
txn_50b3397f60d8,1700275234.1306274,u_779,u_2280,4159.621781736309,ip_148.19.33.249,dev_0137a7fe,card_b3a0fc3a,0,0.0,0,569.5605235424237,2,1,1,0.1,0.0,0
txn_97135cfdeb12,1700275593.0190604,u_924,u_3009,3907.879621604545,ip_104.212.110.132,dev_997aafd4,card_8b8ae34c,0,0.0,0,89.21967468171023,2,1,0,0.1,0.0,0
txn_41e4484c195a,1700275843.8680222,u_209,u_1764,2455.619997381367,ip_162.148.50.184,dev_63b9428c,card_19465bc1,0,0.0,0,554.4229977643641,2,1,0,0.1,0.0,0
txn_f65993a12cf5,1700275907.5512316,u_191,u_3533,206.50457812956606,ip_76.142.33.50,dev_06b3df9c,card_014558c6,0,0.0,0,231.93196733218858,2,1,0,0.1,0.0,0
txn_25f5e3b2ddab,1700276082.4575617,u_2861,u_1384,2537.604725593495,ip_163.1.221.161,dev_1b040c93,card_bc6166b7,0,0.0,1,64.42829547336623,2,1,1,0.1,0.0,0
txn_3827b45dd0f5,1700276742.8031173,u_2863,u_966,4817.470304276606,ip_86.136.9.76,dev_fba5e1be,card_2ab29b65,0,0.0,0,70.06526442716779,3,1,1,0.1,0.0,0
txn_72581fc7f41b,1700276886.7442389,u_1612,u_102,791.687882795329,ip_49.39.133.196,dev_562c7f25,card_4ec2607b,0,0.0,0,522.6651327963943,3,1,0,0.1,0.0,0
txn_20bd9d20480e,1700277388.5544908,u_814,u_3997,2178.5529908848766,ip_62.120.32.69,dev_4d2c085d,card_a0fe4db6,0,0.0,0,520.5033856082384,3,1,0,0.1,0.0,0
txn_204586b54edc,1700277464.2885575,u_3550,u_2268,382.5903070107163,ip_158.247.84.47,dev_54c80341,card_569ba0b2,0,0.0,0,505.15905307437754,3,1,0,0.1,0.0,0
txn_7e1a3c798f78,1700277532.2303395,u_34,u_497,9617.576371053266,ip_81.103.69.17,dev_619e5f93,card_5d74225b,0,52.414402158194115,0,295.26530141118496,3,1,1,0.1,6.436469620129582,0
txn_cdd250d27baf,1700277722.3056145,u_214,u_104,4992.179585164648,ip_109.57.46.206,dev_dcf953a7,card_69e4464d,0,0.0,0,114.03100228985899,3,1,0,0.1,0.0,0
txn_00b75beced69,1700277759.7920043,u_4496,u_3300,2372.462168454468,ip_20.246.40.146,dev_60481bb0,card_11c5ffc8,0,0.0,0,309.25178883512086,3,1,1,0.1,0.0,0
txn_bc19b8c9b42f,1700278126.14613,u_2087,u_589,253.26695955405356,ip_57.193.148.33,dev_ae5376d6,card_737fbe30,0,0.0,0,574.4920071907235,3,1,1,0.1,0.0,0
txn_4c5899d7abb2,1700278755.4962063,u_4155,u_721,1522.2710958609114,ip_69.255.163.179,dev_8dbc2cfb,card_2ecac665,0,0.0,0,415.84555983201153,3,1,0,0.1,0.0,0
txn_35d6ce59c956,1700279072.4147093,u_1265,u_37,1457.9748699408067,ip_246.110.52.255,dev_03977293,card_eec6308d,0,0.0,0,180.9468380541419,3,1,0,0.1,0.0,0
txn_36456f602cad,1700279203.3430686,u_4657,u_2407,772.370781200263,ip_30.231.56.8,dev_0639a23f,card_f044524e,0,0.0,0,97.78239984887013,3,1,1,0.1,0.0,0
txn_968f984bb60b,1700279255.4088182,u_3183,u_3628,4147.810221705622,ip_243.29.82.140,dev_eeff1bf4,card_23cffb90,0,0.0,1,174.3479402725957,3,1,1,0.1,0.0,0
txn_4965a513ab20,1700280016.8396797,u_664,u_5,442.8719017701845,ip_114.157.73.193,dev_37b7b697,card_67bcc50a,0,0.0,1,158.65730183133167,4,1,1,0.1,0.0,0
txn_9cd21ea6c528,1700280052.0895908,u_6,u_654,1422.9651083089666,ip_7.144.51.184,dev_47910260,card_dd0d3e9e,0,52.42928226358361,0,33.73325337792893,4,1,0,0.1,-0.636404040510331,0
txn_72f3201ce068,1700280123.3047314,u_2872,u_962,1114.747120534215,ip_94.94.45.166,dev_a69edc7d,card_4c9e6bbe,0,6.264798848099178,0,77.55284691583641,4,1,0,0.1,0.0,0
txn_9257555a36a1,1700281286.0028777,u_3677,u_33,1406.9323621136136,ip_227.139.199.38,dev_7174a367,card_90b09b9f,0,0.0,0,557.5209491327776,4,1,1,0.1,0.0,0
txn_2d1ac813d03e,1700282017.5752082,u_3843,u_4588,1980.5401059101544,ip_141.169.63.183,dev_e166fd8a,card_66c09529,0,0.0,0,496.3635682560216,4,1,0,0.1,0.0,0
txn_d2ea493d9928,1700282800.9510612,u_3851,u_2673,527.1940836090664,ip_92.46.56.183,dev_2d34896a,card_4a466060,0,0.0,0,494.9886821908693,4,1,1,0.1,0.0,0
txn_4ef3c770cd4b,1700283251.2813895,u_2419,u_1191,565.6266206817105,ip_181.202.10.134,dev_ef24b4f3,card_0dc6f449,0,0.0,0,177.35740939346817,4,1,0,0.1,0.0,0
txn_fa264c2fffd8,1700283796.799621,u_1522,u_866,5302.889494381557,ip_215.69.145.16,dev_9a63d9e2,card_77e44d88,0,0.0,0,269.7946279796402,5,1,0,0.1,0.0,0
txn_17146452d885,1700283891.5376904,u_1080,u_1967,1116.8126164474152,ip_9.46.238.218,dev_1f74efb5,card_818baa1f,0,0.0,0,275.13779454216433,5,1,1,0.1,0.0,0
txn_6a44b0d7c59b,1700283977.3592796,u_3690,u_888,5069.1039150306315,ip_158.77.108.85,dev_88f309c3,card_03077499,0,0.0,0,403.5377368703228,5,1,1,0.1,0.0,0
txn_9a0e67c16d54,1700284002.8173044,u_2902,u_134,1833.8067288662983,ip_166.86.106.149,dev_cce06d02,card_f3daf593,0,0.0,0,378.70260965232654,5,1,1,0.1,0.0,0
txn_494ff3a3753f,1700284552.1483922,u_1222,u_2515,3725.017746582426,ip_197.165.105.203,dev_d6b31cf9,card_aa6da286,0,63.20296723425388,0,364.9096997103631,5,1,0,0.1,0.0,0
txn_0ce7429d32b8,1700285721.0196304,u_4,u_1315,2083.0652936558963,ip_109.9.8.24,dev_7dde618f,card_e091897b,0,76.60352253907257,0,149.74799607274048,5,1,1,0.1,-0.5464581752906349,0
txn_67641cdb8942,1700286395.6751316,u_289,u_3920,3091.506834982399,ip_63.213.240.23,dev_c1a50122,card_bbc1e6ca,0,0.0,0,219.35499654445044,5,1,1,0.1,0.0,0
txn_de1bd0d178bc,1700286829.287066,u_2817,u_2946,1037.4518909278981,ip_149.84.108.51,dev_1d6c3e2b,card_0b9ffd69,0,0.0,1,78.94490467726814,5,1,1,0.1,0.0,0
txn_9d17ea172baa,1700286837.615591,u_191,u_352,1600.7899283538693,ip_76.142.33.50,dev_06b3df9c,card_014558c6,0,3.036128988729583,1,583.3692182569006,5,1,1,0.1,0.0,0
txn_30ce44ab2e10,1700286932.884118,u_3274,u_331,266.8588202220005,ip_238.68.133.81,dev_bd788410,card_3fd1a913,0,0.0,0,337.65047215521486,5,1,0,0.1,0.0,0
txn_73cb38ec4c5c,1700287314.3784382,u_786,u_1270,3253.191195269683,ip_213.32.133.40,dev_26405900,card_9570c6e6,0,0.0,0,301.7007100567863,6,1,0,0.1,0.0,0
txn_67f07a063998,1700287438.5789654,u_5023,u_5024,1777.0444349478882,ip_80.F.F.F,dev_e6d3a57c,card_a1ca485b,0,27.921353650159308,0,11.910782241700932,6,1,0,0.1,0.0,1
txn_de5edfb4cdcc,1700287564.337734,u_4708,u_955,4287.796495366776,ip_68.168.8.9,dev_5f1e2cdc,card_eeb3abc4,0,0.0,0,398.741323661672,6,1,0,0.1,0.0,0
txn_31660f623469,1700287618.1455293,u_496,u_1459,3074.4065263940224,ip_61.219.93.26,dev_334f6602,card_fb3e675d,0,0.0,0,472.4448698343382,6,1,1,0.1,0.0,0
txn_69ceb6fe2ac9,1700287856.2346969,u_651,u_1646,2854.6028646916816,ip_80.47.244.55,dev_476bf368,card_9d017c9b,0,0.0,0,233.14011904431266,6,1,0,0.1,0.0,0
txn_9b9deeeffe96,1700288248.8148196,u_103,u_1287,632.4254646733477,ip_98.1.253.100,dev_cf9ffbeb,card_f9d08856,0,78.02291573868858,0,127.54241639071165,6,1,1,0.1,-0.49058670759386425,0
txn_10695e9e2ffe,1700288387.3863006,u_921,u_18,3209.0955651045833,ip_87.203.76.146,dev_7d08a5b4,card_9efd75ed,0,71.78809987637732,0,350.04395972725314,6,1,1,0.1,0.0,0
txn_e665d38c1f28,1700288539.1870337,u_370,u_4643,1459.7364077629613,ip_242.103.209.195,dev_ad997f68,card_a42fb2d7,0,0.0,0,103.43095789831882,6,1,1,0.1,0.0,0
txn_8db5161e8ec3,1700288818.9969685,u_4,u_1309,1179.912786597053,ip_109.9.8.24,dev_7dde618f,card_e091897b,0,77.46407179964913,0,125.99996324423832,6,1,1,0.1,-0.8602134176431502,0
txn_ad958a687d02,1700288973.3524516,u_524,u_3482,1953.067507277747,ip_8.16.123.217,dev_b6b3048b,card_807e50f5,0,0.0,0,283.51391474613007,6,1,1,0.1,0.0,0
txn_4d4583a0db66,1700289529.1897466,u_4968,u_6,4374.7593256308855,ip_248.74.20.137,dev_6aefcd4e,card_d2a8734a,0,0.0,0,236.04207203538857,6,1,0,0.1,0.0,0
txn_1cb74ac09144,1700290049.5747137,u_83,u_5,1043.0294777479332,ip_125.55.139.34,dev_ef347760,card_8b5c644b,0,0.0,0,311.8608070522251,6,1,0,0.1,0.0,0
txn_32a6c0ff4e97,1700290226.7422523,u_378,u_325,332.8623923393535,ip_161.114.195.14,dev_29b0ed52,card_831505fb,0,0.0,0,257.41884787671086,6,1,1,0.1,0.0,0
txn_183c884428e4,1700290233.6682591,u_7,u_1477,671.8547742680976,ip_167.180.140.108,dev_4f1aa1bb,card_7c78b9a9,0,79.08550430297852,0,291.8399315638766,6,1,1,0.1,-1.3309412766777773,0
txn_1697995886d0,1700290495.1112177,u_184,u_4755,2225.646039647601,ip_185.241.190.189,dev_1ff0aa40,card_64eee6a1,0,39.637917749087016,0,550.4176832501889,6,1,1,0.1,0.0,0
txn_858aa07e25ec,1700290669.1103015,u_66,u_808,6230.306451938682,ip_21.22.188.125,dev_a34ba5c3,card_747a67a1,0,0.0,0,416.5334128431657,6,1,0,0.1,0.0,0
txn_af5cbf344917,1700290983.1276917,u_118,u_3855,1750.2188337245161,ip_153.11.159.21,dev_ff8912ae,card_27c600ba,0,5.408916090925534,0,350.0420935901703,7,1,1,0.1,0.0,0
txn_f8050d57fb21,1700291182.3415136,u_1030,u_951,2755.205687999364,ip_235.53.95.81,dev_f49fd920,card_cfcd3b92,0,0.0,0,435.6541721039522,7,1,0,0.1,0.0,0
txn_0b236e721149,1700291230.7268736,u_4057,u_1983,2624.5065764480605,ip_204.33.134.170,dev_1110d5a4,card_7fcd5162,0,60.22279428826438,0,230.4857720314373,7,1,0,0.1,0.0,0
txn_785ea343f4af,1700291523.4541535,u_663,u_1481,443.54983066587306,ip_174.185.61.249,dev_b2ab33e9,card_7d600023,0,0.0,0,13.808913404197266,7,1,0,0.1,0.0,0
txn_d8fb3202176c,1700291624.5090637,u_929,u_4095,950.3369994683013,ip_115.193.69.245,dev_1a733241,card_1875cc75,0,0.0,0,481.25235132719246,7,1,0,0.1,0.0,0
txn_d50ecb8652c5,1700291780.6399195,u_1307,u_144,3705.384295362537,ip_240.82.34.100,dev_b7ff6cec,card_d0d8c1ee,0,0.0,0,253.6566710730668,7,1,1,0.1,0.0,0
txn_9fb48447bb87,1700292739.873662,u_15,u_5,9678.873640776666,ip_207.12.187.118,dev_f4b4c4b3,card_21f38ded,0,73.39310205572181,0,445.69825110686213,7,1,0,0.1,0.0,0
txn_05e33fcca0a3,1700292781.226547,u_4620,u_4184,1717.2128018457433,ip_161.235.67.215,dev_1b197247,card_e438c248,0,0.0,0,477.0147082542883,7,1,0,0.1,0.0,0
txn_bbcd081656fc,1700292785.8758187,u_2146,u_2501,1759.2021820351085,ip_196.255.22.27,dev_572b6394,card_a8c50054,0,0.0,0,333.1137567059981,7,1,0,0.1,0.0,0
txn_d422304abefa,1700293297.0135243,u_1104,u_736,515.3594549780817,ip_28.24.2.242,dev_c10f9b3d,card_b2733f8a,0,0.0,0,204.0511666935185,7,1,1,0.1,0.0,0
txn_9d3d5cc66b36,1700293309.1476042,u_34,u_320,16350.502742993649,ip_81.103.69.17,dev_619e5f93,card_5d74225b,0,56.79687917616632,0,463.54034879298405,7,1,0,0.1,3.7178387021067723,0
txn_2521632f88f2,1700293350.5256693,u_1499,u_573,1356.8084530260364,ip_251.24.87.153,dev_a9601a3e,card_867cf0e4,0,55.2682679175006,1,506.92460329635344,7,1,0,0.1,0.0,0
txn_d987079bca98,1700293480.0522008,u_112,u_602,1645.9885604219494,ip_129.236.219.136,dev_f8c22c2f,card_c073f16d,0,39.983452202810184,1,110.44243635332845,7,1,1,0.1,0.0,0
txn_b5a4aaf3fe98,1700293603.8892682,u_624,u_131,911.5877781600663,ip_116.233.208.147,dev_8fa1290c,card_0c1938d4,0,0.0,1,130.37817454223364,7,1,1,0.1,0.0,0
txn_dd909bf69938,1700293605.4723165,u_81,u_4763,792.7325002796085,ip_9.221.85.19,dev_06100a1e,card_296283e9,0,66.547805928323,0,362.98925601566907,7,1,0,0.1,-1.4440761262140291,0
txn_4bada6488b20,1700293640.7645488,u_4292,u_2303,7269.610312478715,ip_155.96.61.167,dev_08ea1782,card_2ce933f9,0,0.0,0,238.34859917826117,7,1,1,0.1,0.0,0
txn_9d26192f424a,1700293781.188385,u_3807,u_4376,2169.3234586400317,ip_182.171.122.41,dev_dea3d7cf,card_e63397ef,0,0.0,0,488.1950381219846,7,1,0,0.1,0.0,0
txn_be20da87b8fe,1700294665.5025563,u_76,u_479,6472.972680460186,ip_116.31.64.58,dev_d6e8038e,card_af094ead,0,16.631737585200202,1,292.11769846856504,8,1,0,0.1,0.0,0
txn_43525e8176e7,1700294678.3649392,u_699,u_3334,1150.6135813701183,ip_232.128.153.138,dev_2276b2df,card_c48d4f06,0,0.0,0,487.64960374523014,8,1,0,0.1,0.0,0
txn_6191909f8de4,1700294719.542252,u_14,u_2108,2028.0805650494613,ip_217.89.155.68,dev_5d322425,card_8f887fdc,0,32.15715519971318,0,218.47779391932607,8,1,0,0.1,-0.0022227694223932496,0
txn_46ee206037f0,1700294784.0518699,u_1789,u_3880,1157.1084825962319,ip_141.221.81.183,dev_94b07d0e,card_f67d014a,0,0.0,0,504.8187946212703,8,1,1,0.1,0.0,0
txn_3f67489696a3,1700295122.332037,u_97,u_3030,6276.483562476799,ip_220.141.26.13,dev_4a0f9d33,card_4e26bae8,0,60.80828568279743,0,229.97515794206402,8,1,0,0.1,1.039173866063568,0
txn_163c8e389d77,1700295278.8848925,u_3343,u_144,100.0,ip_119.46.202.47,dev_edb517da,card_ceb411df,0,0.0,0,202.29414409213373,8,1,0,0.1,0.0,0
txn_09559e3b0c99,1700295722.1088712,u_2592,u_4,1172.1681509047569,ip_147.215.125.30,dev_34feecf6,card_04785653,0,0.0,0,292.7713732197035,8,1,1,0.1,0.0,0
txn_adba056de324,1700295921.4838798,u_121,u_247,830.2205986586974,ip_53.172.184.81,dev_c6f80ca3,card_ab2267fb,0,0.0,0,438.0727664973773,8,1,1,0.1,0.0,0
txn_1fc5a13813da,1700296335.772517,u_191,u_597,2838.3058877698622,ip_76.142.33.50,dev_06b3df9c,card_014558c6,0,5.674505912595325,0,220.62437535995704,8,1,1,0.1,1.962310282519832,0
txn_43056bf2fb8a,1700296677.755392,u_3105,u_78,1555.8184354509665,ip_161.88.98.25,dev_2c616a77,card_86a78e7e,0,75.47957458515963,0,504.3508120645736,8,1,1,0.1,0.0,0
txn_949b865aa647,1700296689.1911228,u_4800,u_4224,1782.9539165727278,ip_116.126.189.90,dev_767f1670,card_040d5b20,0,0.0,0,473.96713236511226,8,1,1,0.1,0.0,0
txn_746d60ff9aa8,1700297071.472575,u_51,u_2755,1588.1529415534267,ip_193.69.197.165,dev_487a6005,card_f1405375,0,80.60425986846288,0,307.84631584905253,8,1,1,0.1,-0.8190374993464152,0
txn_b9d084cec61d,1700297286.6691458,u_1998,u_1,446.8372889732199,ip_90.151.206.190,dev_0d6719a8,card_e898c7e7,0,0.0,0,274.8685410882548,8,1,0,0.1,0.0,0
txn_cdf3f67e2f00,1700297465.333247,u_25,u_379,1136.996676262238,ip_95.91.54.172,dev_9a695920,card_f50f42be,0,65.60971017208364,1,351.7476732967825,8,1,0,0.1,-0.5637762806085649,0
txn_2b5514dc2338,1700297473.5674143,u_3779,u_1216,1091.409303154697,ip_208.169.214.91,dev_cb958eba,card_e54c2754,0,37.31721672720379,0,571.8068017681627,8,1,0,0.1,0.0,0
txn_3441e7649aed,1700297741.1273139,u_1034,u_811,923.6001230804058,ip_149.185.107.76,dev_0c844119,card_a0b18795,0,0.0,0,480.30647979343615,8,1,0,0.1,0.0,0
txn_c838bd311428,1700297783.99122,u_3193,u_1556,16475.10241998412,ip_80.164.246.180,dev_e93b08ff,card_9a73df53,0,0.0,0,278.21855309805665,8,1,1,0.1,0.0,0
txn_f3e3d32abcee,1700298843.8609319,u_6,u_178,1644.0012768675265,ip_7.144.51.184,dev_47910260,card_dd0d3e9e,0,57.64921874721845,0,341.06645118900923,9,1,0,0.1,-0.48791695195238205,0
txn_1fd01ae56ae5,1700299056.3788307,u_2582,u_4748,941.4975132062925,ip_167.19.203.78,dev_4052c706,card_b6fb8d68,0,0.0,0,24.1187747820258,9,1,1,0.1,0.0,0
txn_6e121e81fa78,1700299556.2739248,u_1064,u_97,342.9237132105947,ip_104.118.145.63,dev_84a64bde,card_2042f95f,0,0.0,0,476.572783453455,9,1,1,0.1,0.0,0
txn_ad504567593b,1700299626.1856368,u_2188,u_22,452.81424245302213,ip_69.33.184.113,dev_6c4e0c14,card_b33c6a77,0,0.0,0,307.4946044448719,9,1,0,0.1,0.0,0
txn_08dfe74d9c4b,1700299651.1320417,u_175,u_2919,8942.210633994957,ip_30.225.249.67,dev_fbbcd40c,card_e813ce29,0,0.0,0,278.1681790822964,9,1,0,0.1,0.0,0
txn_cbd3cc957b30,1700299918.758885,u_2666,u_1332,7846.716515530384,ip_155.45.233.152,dev_90b6f3bf,card_a2e869c3,0,53.272550541096265,0,405.84446486261396,9,1,1,0.1,0.0,0
txn_06a4075d348e,1700300004.2083795,u_945,u_11,1235.5068826307959,ip_153.224.202.21,dev_886299b1,card_79535a1d,0,34.006618075172106,1,518.3310938551618,9,1,1,0.1,-0.7431680076736119,0
txn_08d632cd2b77,1700300147.847918,u_4312,u_75,1367.9069401578286,ip_248.34.75.12,dev_3cf283b5,card_25c16871,0,0.0,1,260.09087213135183,9,1,1,0.1,0.0,0
txn_d5e04c4b6469,1700300858.017883,u_234,u_1011,602.8032040623774,ip_139.120.107.16,dev_3503255b,card_414fc057,0,0.0,0,262.5432871613458,9,1,1,0.1,0.0,0
txn_fecfb1ed3e4c,1700301001.6833773,u_320,u_2615,12814.690078386015,ip_223.193.126.27,dev_34cbe8da,card_124f6e18,0,0.0,0,106.33244288779359,9,1,0,0.1,0.0,0
txn_7d40e2b28e23,1700301022.6515136,u_94,u_906,5039.736876111159,ip_36.109.47.72,dev_074e5a67,card_283bfb40,0,0.0,0,306.24645338866264,9,1,1,0.1,0.0,0
txn_199a688be0ab,1700301506.2355568,u_728,u_2059,238.01238933098554,ip_32.205.95.112,dev_53bd6d80,card_a50486fd,0,0.0,0,397.2019466895039,9,1,0,0.1,0.0,0
txn_d7eabaa99716,1700301780.6735976,u_420,u_345,2157.7490959884535,ip_137.98.245.82,dev_5758048d,card_4dc0d0a5,0,0.0,0,92.2194055017182,10,1,1,0.1,0.0,0
txn_dac41d00470c,1700301802.8657556,u_578,u_4551,1366.816827137889,ip_125.135.171.79,dev_7306e862,card_5fc09bda,0,0.0,0,396.6748310702873,10,1,0,0.1,0.0,0
txn_937ccedae5bd,1700301951.6115315,u_511,u_50,5808.750625045402,ip_253.34.139.65,dev_307a2aa9,card_c344f906,0,0.0,0,230.11350333619046,10,1,1,0.1,0.0,0
txn_a50c6730ffd8,1700302160.3142104,u_1645,u_282,2920.299674021746,ip_200.21.125.86,dev_855ba208,card_8430d8cc,0,0.0,0,169.84529890696848,10,1,0,0.1,0.0,0
txn_d87708c09bcd,1700302326.9059415,u_284,u_2363,1108.589565717531,ip_46.188.134.248,dev_4fee01d3,card_5277ae5b,0,0.0,0,350.7459048361845,10,1,1,0.1,0.0,0
txn_f9972a7301c4,1700302535.4775693,u_2134,u_2576,1208.2448047896305,ip_75.182.69.155,dev_f689a926,card_1984f80c,0,0.0,0,587.3134257380628,10,1,0,0.1,0.0,0
txn_9a48ac4a3c47,1700302942.8851237,u_809,u_1559,688.0374548425,ip_88.156.37.81,dev_ef2f0373,card_2b5e9fc4,0,0.0,0,113.29827867476172,10,1,0,0.1,0.0,0
txn_a47b4bf7de20,1700303680.1454215,u_73,u_2366,823.3883070671905,ip_177.52.183.80,dev_557b434e,card_f62de9c1,0,0.0,0,304.1805033475296,10,1,0,0.1,0.0,0
txn_3bcec1a2d7cc,1700303793.3337855,u_237,u_3180,7276.936921179764,ip_179.6.220.226,dev_ee279b17,card_2abaac60,0,0.0,0,496.0551886105048,10,1,1,0.1,0.0,0
txn_f3ec6d0a8a67,1700303971.7726886,u_4426,u_4569,2695.8514560290687,ip_118.37.214.219,dev_0975e0be,card_01a59ac0,0,0.0,0,321.8190722385701,10,1,1,0.1,0.0,0
txn_45e6fd2e76d0,1700304338.0572908,u_569,u_408,2501.531030234966,ip_185.84.199.242,dev_4a57b3a9,card_9accc1fa,0,0.0,0,426.06607605567234,10,1,1,0.1,0.0,0
txn_52f3a881b5fc,1700304385.7348154,u_97,u_3562,2483.5723372197954,ip_220.141.26.13,dev_4a0f9d33,card_4e26bae8,0,63.38145312123829,0,8.256896694728745,10,1,1,0.1,-0.4450314260458771,0
txn_a0d6bbc4aee7,1700304594.692582,u_1304,u_3328,1539.850157729725,ip_29.62.128.164,dev_0938ded1,card_3aa731d3,0,0.0,0,314.0760357526576,10,1,1,0.1,0.0,0
txn_8f33982e0d40,1700304624.542707,u_2219,u_2957,121.88931234618018,ip_128.24.176.159,dev_39ca1690,card_e16f3eb7,0,0.0,0,159.89512094061962,10,1,1,0.1,0.0,0
txn_2ec68bd70665,1700304799.0212107,u_543,u_191,447.14450281408904,ip_24.111.25.191,dev_4a55b853,card_02904187,0,0.0,0,333.02430688131096,10,1,0,0.1,0.0,0
txn_a1af7c3904ba,1700304998.2719069,u_3048,u_225,3573.7199196540732,ip_11.22.84.127,dev_f84fa9d4,card_a2938d90,0,24.62690794726213,0,190.07529928720064,10,1,1,0.1,0.0,0
txn_d0ff5e2bd28c,1700305037.155203,u_265,u_3004,1504.2002846774246,ip_120.180.66.197,dev_9444cfa9,card_5bf2a75e,0,0.0,0,475.5326835260221,10,1,1,0.1,0.0,0
txn_08d9192b8916,1700305257.0968266,u_3046,u_198,4236.916511867305,ip_35.127.196.93,dev_e5de27b6,card_5ef62a10,0,0.0,0,353.3558612937044,11,1,0,0.1,0.0,0
txn_a43c866aaab7,1700305544.0866718,u_105,u_2949,3404.256590980253,ip_117.74.109.179,dev_6b166ccc,card_4baee372,0,0.0,0,50.95753602483871,11,1,0,0.1,0.0,0
txn_f0d9a7f6fda0,1700306067.5356903,u_1978,u_135,3957.464061190961,ip_106.154.37.204,dev_dd469d7e,card_d0320035,0,0.0,0,124.36575239629634,11,1,1,0.1,0.0,0
